url,headline,source,headline_clean,label,headline_length_words,headline_length_chars
https://www.foxnews.com/politics/kamala-harris-finally-fields-questions-press-dodging-media-18-days-since-becoming-dem-nominee,Kamala Harris finally fields questions from press after dodging media for 18 days since becoming Dem nominee,FoxNews,Kamala Harris finally fields questions from press after dodging media for 18 days since becoming Dem nominee,1,17,108
https://www.nbcnews.com/politics/2024-election/live-blog/dnc-2024-live-updates-rcna165226/rcrd52510?canonicalCard=true,James Taylor to close out first night of DNC,NBC,James Taylor to close out first night of DNC,0,9,44
https://www.foxnews.com/world/iran-warns-decisive-response-israel-crosses-red-lines,Iran warns of 'decisive response' if Israel crosses 'red lines',FoxNews,Iran warns of 'decisive response' if Israel crosses 'red lines',1,10,63
https://www.nbcnews.com/news/world/south-korea-bts-member-j-hope-begins-process-join-military-rcna72417,BTS member j hope begins process to join South Korean military,NBC,BTS member j hope begins process to join South Korean military,0,11,62
https://www.nbcnews.com/politics/justice-department/teen-testifies-surreal-experience-tipping-fbi-dad-jan-6-riot-rcna18526,Teen testifies about ‘surreal’ experience tipping off FBI about his dad before Jan. 6 riot,NBC,Teen testifies about ‘surreal’ experience tipping off FBI about his dad before Jan. 6 riot,0,15,90
https://www.nbcnews.com/weather/hurricanes/live-blog/hurricane-milton-live-updates-rcna174624,"Hurricane Milton: Eye wall begins to move onshore near Tampa as Florida deals with tornadoes, flooding",NBC,"Hurricane Milton: Eye wall begins to move onshore near Tampa as Florida deals with tornadoes, flooding",0,16,102
https://www.nbcnews.com/health/health-news/opioid-overdose-antidote-narcan-will-widely-available-counter-week-rcna101611,Opioid overdose antidote Narcan will be widely available over the counter next week,NBC,Opioid overdose antidote Narcan will be widely available over the counter next week,0,13,83
https://www.foxnews.com/official-polls/fox-news-poll-voters-think-harris-did-better-than-trump-debate.print,Poll: Voters think Harris did better than Trump in debate,FoxNews,Poll: Voters think Harris did better than Trump in debate,1,10,57
https://www.foxnews.com/politics/dnc-paints-harris-law-order-standard-bearer-past-comments-militarization-police-resurface.print,DNC paints Harris as ‘law and order’ standard bearer as past comments on ‘militarization of police’ resurface,FoxNews,DNC paints Harris as ‘law and order’ standard bearer as past comments on ‘militarization of police’ resurface,1,17,109
https://www.nbcnews.com/select/shopping/most-purchased-uv-light-sanitizing-tech-products-march-ncna1176011,"Most purchased tech, fitness and kitchen products we covered last month",NBC,"Most purchased tech, fitness and kitchen products we covered last month",0,11,71
https://www.foxnews.com/media/rapper-50-cent-shares-why-people-identify-trump-after-assassination-attempt,Rapper 50 Cent shares why people 'identify' with Trump after assassination attempt,FoxNews,Rapper 50 Cent shares why people 'identify' with Trump after assassination attempt,1,12,82
https://www.nbcnews.com/tech/tech-news/google-canada-law-online-news-c-18-bill-news-links-rcna91882,Google to remove Canadian links from searches in the country,NBC,Google to remove Canadian links from searches in the country,0,10,60
https://www.foxnews.com/media/tim-walzs-selection-harris-running-mate-draws-skepticism-even-among-anti-trump-figures,"Tim Walz's selection as Harris running mate draws skepticism, even among anti Trump figures",FoxNews,"Tim Walz's selection as Harris running mate draws skepticism, even among anti Trump figures",1,14,91
https://www.nbcnews.com/news/world/north-korea-launches-icbm-threatening-us-alleged-spy-flights-rcna93794,North Korea launches ICBM after threatening U.S. over alleged spy flights,NBC,North Korea launches ICBM after threatening U.S. over alleged spy flights,0,11,73
https://www.nbcnews.com/news/world/north-koreas-kim-boasts-invincible-ties-russia-talks-putin-visit-rcna156701,North Korea's Kim boasts of 'invincible' ties with Russia amid talk of Putin visit,NBC,North Korea's Kim boasts of 'invincible' ties with Russia amid talk of Putin visit,0,14,82
https://www.nbcnews.com/politics/justice-department/election-denier-became-speaker-capitol-officer-testified-jan-6-tore-li-rcna122234,"As an election denier became speaker, a Capitol officer testified that Jan. 6 tore her life apart",NBC,"As an election denier became speaker, a Capitol officer testified that Jan. 6 tore her life apart",0,17,97
https://www.foxnews.com/entertainment/tyra-banks-defends-olivia-jade-dancing-with-the-stars,Tyra Banks defends Olivia Jade being on 'Dancing with the Stars' Season 30,FoxNews,Tyra Banks defends Olivia Jade being on 'Dancing with the Stars' Season 30,1,13,74
https://www.nbcnews.com/news/world/north-korea-linda-thomas-greenfield-china-russia-rcna148135,U.S. envoy to U.N. urges Russia and China not to ‘reward’ North Korea’s bad behavior,NBC,U.S. envoy to U.N. urges Russia and China not to ‘reward’ North Korea’s bad behavior,0,15,84
https://www.nbcnews.com/news/world/kremlin-denies-prigozhin-plane-crash-ordered-putin-assassination-rcna101764,Kremlin denies it was behind the Prigozhin plane crash,NBC,Kremlin denies it was behind the Prigozhin plane crash,0,9,54
https://www.nbcnews.com/politics/justice-department/new-covid-fraud-prosecutor-steps-effort-convict-people-stole-billions-rcna19536,New Covid fraud prosecutor steps up effort to convict people who stole billions in relief benefits,NBC,New Covid fraud prosecutor steps up effort to convict people who stole billions in relief benefits,0,16,98
https://www.foxnews.com/us/trump-assassination-attempt-3-key-takeaways-from-newly-released-bodycam,Trump assassination attempt: 3 key takeaways from newly released bodycam,FoxNews,Trump assassination attempt: 3 key takeaways from newly released bodycam,1,10,72
https://www.foxnews.com/politics/aoc-fires-back-fetterman-accuses-him-bleak-dunk-attempt,"AOC fires back at Fetterman, accuses him of 'bleak dunk attempt'",FoxNews,"AOC fires back at Fetterman, accuses him of 'bleak dunk attempt'",1,11,64
https://www.foxnews.com/politics/georgia-judge-overturns-states-six-week-heartbeat-abortion-law-calls-unconstitutional,"Georgia judge overturns state’s six week ‘heartbeat’ abortion law, calls it 'unconstitutional'",FoxNews,"Georgia judge overturns state’s six week ‘heartbeat’ abortion law, calls it 'unconstitutional'",1,12,94
https://www.nbcnews.com/news/world/israel-airstrikes-hit-gaza-after-rocket-attacks-clashes-intensify-jerusalem-n1265180,Israel airstrikes hit Gaza after rocket attacks,NBC,Israel airstrikes hit Gaza after rocket attacks,0,7,47
https://www.nbcnews.com/news/epstein-victim-drops-lawsuit-lawyer-alan-dershowitz-rcna56250,Epstein victim drops her lawsuit against lawyer Alan Dershowitz,NBC,Epstein victim drops her lawsuit against lawyer Alan Dershowitz,0,9,63
https://www.foxnews.com/politics/anti-israel-rhetoric-intensifies-critical-battleground-city-utterly-chilling.print,Anti Israel rhetoric intensifies in critical battleground city: 'Utterly chilling',FoxNews,Anti Israel rhetoric intensifies in critical battleground city: 'Utterly chilling',1,10,82
https://www.nbcnews.com/select/shopping/jbl-clip-5-review-rcna172453,Amazon just marked down my favorite clip on speaker to a crazy low price,NBC,Amazon just marked down my favorite clip on speaker to a crazy low price,0,14,72
https://www.nbcnews.com/news/world/israel-announces-measures-strengthen-settlements-attacks-rcna68046,Israel vows tough measures to 'strengthen' settlements following deadly attacks,NBC,Israel vows tough measures to 'strengthen' settlements following deadly attacks,0,10,79
https://www.nbcnews.com/politics/justice-department/enrique-tarrio-proud-boys-sentenced-jan-6-sedition-case-rcna103280,"Former Proud Boys leader Enrique Tarrio gets 22 years, longest Jan. 6 sentence yet",NBC,"Former Proud Boys leader Enrique Tarrio gets 22 years, longest Jan. 6 sentence yet",0,14,82
https://www.nbcnews.com/politics/donald-trump/president-trump-wrong-mike-pence-rejects-claim-overturned-election-rcna14952,'President Trump is wrong': Pence rejects claim he could have 'overturned the election',NBC,'President Trump is wrong': Pence rejects claim he could have 'overturned the election',0,13,87
https://www.nbcnews.com/news/us-news/atlanta-shooting-victim-s-husband-says-police-detained-him-hours-n1261741,Atlanta shooting victim's husband says police detained him for hours,NBC,Atlanta shooting victim's husband says police detained him for hours,0,10,68
https://www.foxnews.com/food-drink/best-worst-foods-people-diabetes-maintain-good-health,Best and worst foods for people with diabetes to maintain good health,FoxNews,Best and worst foods for people with diabetes to maintain good health,1,12,69
https://www.nbcnews.com/health/health-news/stage-4-kidney-cancer-diagnosis-didnt-stop-young-woman-getting-great-n-rcna31523,She's 31 and has stage 4 kidney cancer. How she still got a great new job.,NBC,She's 31 and has stage 4 kidney cancer. How she still got a great new job.,0,16,74
https://www.nbcnews.com/news/world/israel-protests-netanyahu-judicial-reforms-rcna76942,The fight forthe future of Israel's political system isn't over. Here's what to know.,NBC,The fight forthe future of Israel's political system isn't over. Here's what to know.,0,14,85
https://www.foxnews.com/entertainment/production-companies-said-filming-georgia-states-abortion-law.print,Georgia abortion law: A look back at what Hollywood production companies have said about filming in the state,FoxNews,Georgia abortion law: A look back at what Hollywood production companies have said about filming in the state,1,18,109
https://www.nbcnews.com/politics/2024-election/live-blog/south-carolina-republican-primary-live-updates-rcna139423#rcrd35032,Trump defeats Nikki Haley in the South Carolina Republican primary: Recap,NBC,Trump defeats Nikki Haley in the South Carolina Republican primary: Recap,0,11,73
https://www.foxnews.com/us/illegal-immigrant-suspected-rachel-morin-murder-entered-us-gotaway-after-being-released-3-times-ice,Illegal immigrant suspected in Rachel Morin murder entered US as gotaway after being released 3 times: ICE,FoxNews,Illegal immigrant suspected in Rachel Morin murder entered US as gotaway after being released 3 times: ICE,1,17,106
https://www.nbcnews.com/tech/internet/sextortion-yahoo-boys-snapchat-tiktok-teen-wizz-rcna134200,"Sextortion training materials found on TikTok, Instagram and YouTube, according to new report",NBC,"Sextortion training materials found on TikTok, Instagram and YouTube, according to new report",0,13,93
https://www.foxnews.com/media/kamala-harris-far-left-record-dismissed-accusations-attacks-from-trump-gop-shes-moderate,"Kamala Harris' far left record dismissed as 'accusations,' attacks from Trump and GOP: 'She's moderate'",FoxNews,"Kamala Harris' far left record dismissed as 'accusations,' attacks from Trump and GOP: 'She's moderate'",1,15,103
https://foxnews.com/politics/taylor-swift-endorses-kamala-harris-president-after-debate-ive-made-my-choice,Taylor Swift endorses Kamala Harris for president after debate: ‘I’ve made my choice’,FoxNews,Taylor Swift endorses Kamala Harris for president after debate: ‘I’ve made my choice’,1,13,85
https://www.foxnews.com/politics/judge-blocks-texas-ag-requiring-info-transgender-kids-receiving-gender-transition-treatment,Judge blocks Texas AG from requiring info on transgender kids receiving gender transition treatment,FoxNews,Judge blocks Texas AG from requiring info on transgender kids receiving gender transition treatment,1,14,99
https://www.foxnews.com/entertainment/bruce-willis-paradise-city-hollywood-career,"A look at Bruce Willis’ upcoming acting role in 'Paradise City,’ his storied Hollywood career",FoxNews,"A look at Bruce Willis’ upcoming acting role in 'Paradise City,’ his storied Hollywood career",1,15,93
https://www.foxnews.com/sports/riley-gaines-ncaa-lawsuit-time-we-fight-back,Riley Gaines on NCAA lawsuit: 'It is time that we fight back',FoxNews,Riley Gaines on NCAA lawsuit: 'It is time that we fight back',1,12,61
https://www.nbcnews.com/news/world/israel-gaza-aid-letter-blinken-austin-warning-netanyahu-government-rcna175657,Stern U.S. letter prompts Israel to allow first aid into northern Gaza this month. Will it last?,NBC,Stern U.S. letter prompts Israel to allow first aid into northern Gaza this month. Will it last?,0,17,96
https://www.foxnews.com/media/bill-maher-makes-bold-2024-prediction-after-trump-harris-debate,Bill Maher makes this bold 2024 prediction after Trump Harris debate,FoxNews,Bill Maher makes this bold 2024 prediction after Trump Harris debate,1,11,68
https://www.foxnews.com/media/unzipping-truth-fox-nation-reveals-michael-baden-forensics-cases-heads,Unzipping the truth: Nation series reveals how Dr. Michael Baden's forensics turned cases on their heads,FoxNews,Unzipping the truth: Nation series reveals how Dr. Michael Baden's forensics turned cases on their heads,1,16,104
https://www.foxnews.com/health/mental-health-improves-20-seconds-daily-affirmations-study-self-care-strategy,"Mental health improves with 20 seconds of daily affirmations, study finds: ‘Self care strategy’",FoxNews,"Mental health improves with 20 seconds of daily affirmations, study finds: ‘Self care strategy’",1,14,95
https://www.nbcnews.com/news/world/outspoken-critic-palestinian-authority-nizar-banat-dies-after-violent-arrest-n1272286,Outspoken critic of Palestinian Authority dies after violent arrest,NBC,Outspoken critic of Palestinian Authority dies after violent arrest,0,9,67
https://www.nbcnews.com/select/shopping/best-hair-straightener-brushes-ncna1279216,How effective are hair straightening brushes?,NBC,How effective are hair straightening brushes?,0,6,45
https://www.nbcnews.com/news/world/hezbollah-nasrallah-threats-hamas-israel-iran-gaza-rcna164677,Hezbollah head vows vengeance over killing of Hamas leader in Iran,NBC,Hezbollah head vows vengeance over killing of Hamas leader in Iran,0,11,66
https://www.foxnews.com/us/who-georgia-school-shooter-what-we-know,Who is the alleged Georgia school shooter? What we know,FoxNews,Who is the alleged Georgia school shooter? What we know,1,10,55
https://www.foxnews.com/us/snow-impacts-western-nc-mountain-towns-recovering-hurricane-helene-coldest-air-season-far,Snow impacts western NC mountain towns recovering from Hurricane Helene: 'Coldest air of the season so far',FoxNews,Snow impacts western NC mountain towns recovering from Hurricane Helene: 'Coldest air of the season so far',1,17,107
https://www.nbcnews.com/politics/politics-news/health-care-fraudster-philip-esformes-latest-trump-clemency-recipient-rcna175681,Health care fraudster Philip Esformes is latest Trump clemency recipient to be arrested,NBC,Health care fraudster Philip Esformes is latest Trump clemency recipient to be arrested,0,13,87
https://www.nbcnews.com/politics/donald-trump/trump-hush-money-trial-resumes-second-week-witness-testimony-rcna149848,Key witnesses in Trump’s criminal trial describe how the hush money deals came together,NBC,Key witnesses in Trump’s criminal trial describe how the hush money deals came together,0,14,87
https://www.foxnews.com/politics/biden-supreme-court-leak-womans-right-choose-fundamental,"Biden on Supreme Court leak: Roe should not be overturned, 'A woman's right to choose is fundamental'",FoxNews,"Biden on Supreme Court leak: Roe should not be overturned, 'A woman's right to choose is fundamental'",1,17,101
https://www.nbcnews.com/tech/tech-news/musk-pushes-debunked-dominion-voting-conspiracy-theory-campaign-appear-rcna175985,Musk pushes debunked Dominion voting conspiracy theory at campaign appearance,NBC,Musk pushes debunked Dominion voting conspiracy theory at campaign appearance,0,10,77
https://www.foxnews.com/politics/border-patrol-agents-nab-dozen-suspected-terrorists-southern-border-august,Border Patrol agents nab a dozen people on terror watchlist at southern border in August,FoxNews,Border Patrol agents nab a dozen people on terror watchlist at southern border in August,1,15,88
https://www.nbcnews.com/news/investigations/russias-2024-election-interference-already-begun-rcna134204,Russia’s 2024 election interference has already begun,NBC,Russia’s 2024 election interference has already begun,0,7,53
https://www.nbcnews.com/select/shopping/solar-pool-covers-top-rated-ncna1280026,Best solar pool covers to insulate and save you money,NBC,Best solar pool covers to insulate and save you money,0,10,53
https://www.foxnews.com/politics/house-gop-leaders-call-schumers-israel-comments-inappropriate-demand-apology-impromptu-press-conference,"House GOP leaders call Schumer's Israel comments 'inappropriate,’ demand apology in impromptu press conference",FoxNews,"House GOP leaders call Schumer's Israel comments 'inappropriate,’ demand apology in impromptu press conference",1,14,110
https://www.foxnews.com/health/be-well-take-walk-outside-boost-your-mental-health,Be well: Take a walk outside to boost your mental health,FoxNews,Be well: Take a walk outside to boost your mental health,1,11,56
https://www.foxnews.com/lifestyle/sleep-better-bed-viral-finds,Sleep through the night with these 5 viral bedroom finds,FoxNews,Sleep through the night with these 5 viral bedroom finds,1,10,56
https://www.foxnews.com/official-polls/fox-news-poll-trump-hits-50-wisconsin-edges-harris-just-1-point,"Poll: Trump hits 50% in Wisconsin, edges Harris by just 1 point",FoxNews,"Poll: Trump hits 50% in Wisconsin, edges Harris by just 1 point",1,12,63
https://www.nbcnews.com/politics/2024-election/michelle-obama-former-first-lady-not-running-president-2024-rcna141767,Michelle Obama's office says the former first lady 'will not be running for president' in 2024,NBC,Michelle Obama's office says the former first lady 'will not be running for president' in 2024,0,16,94
https://www.nbcnews.com/news/world/hostage-deal-reached-hamas-release-50-israelis-rcna126146,Israel and Hamas reach deal to release 50 hostages and pause fighting for 4 days in Gaza,NBC,Israel and Hamas reach deal to release 50 hostages and pause fighting for 4 days in Gaza,0,17,88
https://www.nbcnews.com/politics/justice-department/fbi-hasnt-arrested-hundreds-joined-capitol-mob-jan-6-just-ask-maga-com-rcna30509,The FBI hasn’t arrested hundreds who joined the Capitol mob on Jan. 6. Just ask this MAGA comedian.,NBC,The FBI hasn’t arrested hundreds who joined the Capitol mob on Jan. 6. Just ask this MAGA comedian.,0,18,99
https://www.nbcnews.com/news/world/famine-gaza-hunger-israel-hamas-war-rcna141891,"As malnutrition deaths are reported and hunger grows, will 'famine' be declared in Gaza?",NBC,"As malnutrition deaths are reported and hunger grows, will 'famine' be declared in Gaza?",0,14,88
https://www.nbcnews.com/news/us-news/indian-man-charged-alleged-plot-kill-sikh-activist-nyc-rcna127212,DOJ charges Indian man in alleged assassination plot to kill Sikh activist in the U.S.,NBC,DOJ charges Indian man in alleged assassination plot to kill Sikh activist in the U.S.,0,15,86
https://www.nbcnews.com/news/world/turkey-election-erdogan-earthquakes-economy-syria-refugees-rcna84282,Earthquakes and the economy leave Turkey's Erdoğan facing his toughest election in years,NBC,Earthquakes and the economy leave Turkey's Erdoğan facing his toughest election in years,0,13,88
https://www.foxnews.com/world/sinwars-ruthless-brother-mohammed-slated-take-over-leader-hamas.print,Sinwar's ruthless brother Mohammed slated to take over as leader of Hamas,FoxNews,Sinwar's ruthless brother Mohammed slated to take over as leader of Hamas,1,12,73
https://www.foxnews.com/politics/dems-plan-revive-border-bill-rejected-republicans-november-election,Dems plan to revive border bill rejected by Republicans ahead of November election,FoxNews,Dems plan to revive border bill rejected by Republicans ahead of November election,1,13,82
https://www.foxnews.com/media/bloodied-pro-cuba-demonstrator-slams-biden-cubans-dont-want-vaccines-they-want-freedom,"'Bloodied' Little Havana demonstrator slams Biden: 'Cubans don't want vaccines, they want freedom'",FoxNews,"'Bloodied' Little Havana demonstrator slams Biden: 'Cubans don't want vaccines, they want freedom'",1,13,98
https://www.nbcnews.com/news/world/russian-veto-brings-end-un-panel-monitors-north-korea-nuclear-sanction-rcna145577,Russian veto brings an end to the U.N. panel that monitors North Korea nuclear sanctions,NBC,Russian veto brings an end to the U.N. panel that monitors North Korea nuclear sanctions,0,15,88
https://www.foxnews.com/politics/trump-urges-biden-follow-debate-promise-ready,Trump urges Biden to follow through with debate promise: 'I'm ready to go anywhere',FoxNews,Trump urges Biden to follow through with debate promise: 'I'm ready to go anywhere',1,14,83
https://www.nbcnews.com/select/shopping/womens-walking-shoes-amazon-ncna1302556,4 things to look for in comfortable walking shoes plus the best pairs we found on Amazon,NBC,4 things to look for in comfortable walking shoes plus the best pairs we found on Amazon,0,17,88
https://www.foxnews.com/travel/top-thrill-2-roller-coaster-cedar-point-closes-indefinitely-days-after-opening,'Top Thrill 2' roller coaster at Cedar Point closes indefinitely just days after long awaited opening,FoxNews,'Top Thrill 2' roller coaster at Cedar Point closes indefinitely just days after long awaited opening,1,16,101
https://www.foxnews.com/entertainment/matt-damon-rare-appearance-daughters-ben-affleck-jennifer-lopez-heat-up-air-premiere,"Matt Damon makes rare appearance with daughters as Ben Affleck, Jennifer Lopez heat up 'Air' premiere",FoxNews,"Matt Damon makes rare appearance with daughters as Ben Affleck, Jennifer Lopez heat up 'Air' premiere",1,16,101
https://www.foxnews.com/entertainment/elton-john-bids-farewell-philadelphia-freedom-performance,Elton John bids farewell to Philly with 'Philadelphia Freedom' performance,FoxNews,Elton John bids farewell to Philly with 'Philadelphia Freedom' performance,1,10,74
https://www.nbcnews.com/news/world/death-iran-president-raisi-prompts-grief-relief-celebration-rcna153003,"Grief, but also relief for some, after Iran President Raisi dies in helicopter crash",NBC,"Grief, but also relief for some, after Iran President Raisi dies in helicopter crash",0,14,84
https://www.nbcnews.com/weather/hurricanes/hurricane-milton-tracker-map-path-forecast-status-rcna174747,"Hurricane Milton tracker: See map, forecast and status",NBC,"Hurricane Milton tracker: See map, forecast and status",0,8,54
https://www.foxnews.com/politics/trump-targets-biden-harris-over-federal-response-hurricane-incompetently-managed,"Trump targets Biden, Harris over federal response to hurricane: 'Incompetently managed'",FoxNews,"Trump targets Biden, Harris over federal response to hurricane: 'Incompetently managed'",1,11,87
https://www.foxnews.com/politics/sen-john-fetterman-proclaims-unflinching-support-israel-will-not-waver.print,Sen. John Fetterman proclaims unflinching support for Israel: 'Will not waver',FoxNews,Sen. John Fetterman proclaims unflinching support for Israel: 'Will not waver',1,11,78
https://www.nbcnews.com/tech/tech-news/tiktok-creators-file-lawsuit-us-government-over-potential-ban-rcna152265,Eight TikTok creators sue U.S. government over potential ban,NBC,Eight TikTok creators sue U.S. government over potential ban,0,9,60
https://www.nbcnews.com/science/environment/amazon-rainforest-port-records-lowest-water-level-121-years-drought-rcna120575,Amazon rainforest port records lowest water level in 121 years amid drought,NBC,Amazon rainforest port records lowest water level in 121 years amid drought,0,12,75
https://www.foxnews.com/politics/biden-defiantly-charges-ahead-election-run-despite-speculation-he-would-drop-weekend,Biden defiantly charges ahead with election run despite speculation he would drop out this weekend,FoxNews,Biden defiantly charges ahead with election run despite speculation he would drop out this weekend,1,15,98
https://www.foxnews.com/sports/womens-volleyball-team-transgender-player-getting-police-security-amid-backlash-lawsuit,Women's volleyball team with transgender player getting police protection amid backlash and lawsuit,FoxNews,Women's volleyball team with transgender player getting police protection amid backlash and lawsuit,1,13,99
https://www.foxnews.com/us/good-samaritan-helps-drag-wounded-houston-cop-out-highway-gunfight.print,Good Samaritan helps drag wounded Houston cop out of highway gunfight,FoxNews,Good Samaritan helps drag wounded Houston cop out of highway gunfight,1,11,69
https://www.nbcnews.com/select/shopping/editors-favorite-products-march-rcna145578,"The 19 best products we tried and loved this month: Medicube, Phlur and more",NBC,"The 19 best products we tried and loved this month: Medicube, Phlur and more",0,14,76
https://www.nbcnews.com/investigations/trump-doj-officials-supreme-court-made-easy-trump-attack-enemies-rcna160144,Some ex DOJ officials who worked for Trump say the Supreme Court just made it easy for him to weaponize the DOJ,NBC,Some ex DOJ officials who worked for Trump say the Supreme Court just made it easy for him to weaponize the DOJ,0,22,111
https://www.foxnews.com/health/hundreds-rural-hospitals-danger-shutting-down-study-finds-risk-closure,"Hundreds of rural hospitals are in danger of shutting down, study finds: ‘At risk of closure'",FoxNews,"Hundreds of rural hospitals are in danger of shutting down, study finds: ‘At risk of closure'",1,16,93
https://www.foxnews.com/lifestyle/patriot-remembered-military-mom-memorializes-son-died-national-guard-helicopter-crash-book,Patriot remembered: Military mom memorializes son who died in National Guard helicopter crash with new book,FoxNews,Patriot remembered: Military mom memorializes son who died in National Guard helicopter crash with new book,1,16,107
https://www.nbcnews.com/politics/justice-department/new-jan-6-footage-appears-show-rioter-firing-gun-air-capitol-attack-rcna138137,New Jan. 6 footage appears to show rioter firing a gun in the air during Capitol attack,NBC,New Jan. 6 footage appears to show rioter firing a gun in the air during Capitol attack,0,17,87
https://www.nbcnews.com/news/world/russia-ukraine-war-poland-warsaw-bomb-shelters-rcna143161,Poland's capital Warsaw earmarks $30 million for bomb shelters and other security,NBC,Poland's capital Warsaw earmarks $30 million for bomb shelters and other security,0,12,81
https://www.nbcnews.com/politics/2024-election/live-blog/harris-trump-presidential-election-live-updates-rcna172152/rcrd56221?canonicalCard=true,Trump targets young men with nicotine pouch and Jake Paul ads,NBC,Trump targets young men with nicotine pouch and Jake Paul ads,0,11,61
https://www.nbcnews.com/politics/justice-department/trump-supporter-called-capitol-cops-weasels-jan-6-sentenced-prison-rcna42865,Trump supporter who called Capitol cops 'weasels' on Jan. 6 sentenced to prison,NBC,Trump supporter who called Capitol cops 'weasels' on Jan. 6 sentenced to prison,0,13,79
https://www.nbcnews.com/news/us-news/jimmy-carter-turns-100-rcna172235,Jimmy Carter turns 100,NBC,Jimmy Carter turns 100,0,4,22
https://www.nbcnews.com/politics/2024-election/kamala-harris-trump-father-ivf-rcna175788,Harris slams Trump for claiming to be 'the father of IVF',NBC,Harris slams Trump for claiming to be 'the father of IVF',0,11,57
https://www.foxnews.com/politics/schumer-controls-fate-election-integrity-bill-would-require-proof-citizenship-vote,Republicans say Schumer must act on voter proof of citizenship bill if Democrat 'really cares about democracy',FoxNews,Republicans say Schumer must act on voter proof of citizenship bill if Democrat 'really cares about democracy',1,17,110
https://www.foxnews.com/health/researchers-sources-four-brain-disorders-new-treatments,"Researchers find sources of four brain disorders, which could lead to new treatments",FoxNews,"Researchers find sources of four brain disorders, which could lead to new treatments",1,13,84
https://www.nbcnews.com/politics/2024-election/vivek-ramaswamy-wounded-trumps-movement-needs-new-leader-rcna131921,Vivek Ramaswamy argues Trump is ‘wounded’ and his movement needs a new leader,NBC,Vivek Ramaswamy argues Trump is ‘wounded’ and his movement needs a new leader,0,13,77
https://www.foxnews.com/lifestyle/meet-american-wrote-america-beautiful-katharine-lee-bates,"Meet the American who wrote 'America the Beautiful,' Katharine Lee Bates, professor poet prayed for unity",FoxNews,"Meet the American who wrote 'America the Beautiful,' Katharine Lee Bates, professor poet prayed for unity",1,16,105
https://www.nbcnews.com/news/world/5-israeli-soldiers-killed-friendly-fire-northern-gaza-jabalia-rcna152534,5 Israeli soldiers killed by friendly fire in northern Gaza,NBC,5 Israeli soldiers killed by friendly fire in northern Gaza,0,10,59
https://www.nbcnews.com/news/world/israel-hamas-war-manhunt-leader-yahya-sinwar-video-tunnels-gaza-rcna139032,A glimpse of Hamas’ elusive leader is spurring Israel’s military to catch him 'dead or alive',NBC,A glimpse of Hamas’ elusive leader is spurring Israel’s military to catch him 'dead or alive',0,16,93
https://www.foxnews.com/health/father-created-drug-save-his-son-from-rare-disease-now-other-families-desperate-get.print,"Father created a drug to save his son from a rare disease, now other families are desperate to get it",FoxNews,"Father created a drug to save his son from a rare disease, now other families are desperate to get it",1,20,101
https://www.foxnews.com/politics/harris-claims-trump-one-biggest-losers-ever-economy-speech,Harris calls Trump 'one of the biggest losers ever' during economy speech in key battleground,FoxNews,Harris calls Trump 'one of the biggest losers ever' during economy speech in key battleground,1,15,93
https://www.foxnews.com/official-polls/fox-news-poll-majorities-approve-president-biden-dropping-out-2024-race-dont-think-he-should-resign,"Poll: Majorities approve President Biden dropping out of 2024 race, but don’t think he should resign",FoxNews,"Poll: Majorities approve President Biden dropping out of 2024 race, but don’t think he should resign",1,16,100
https://www.foxnews.com/us/illegal-masterminds-nyc-robbery-ring-hacked-bank-apps-resold-stolen-phones-overseas,"Illegal masterminds of NYC robbery ring hacked bank apps, resold stolen phones overseas",FoxNews,"Illegal masterminds of NYC robbery ring hacked bank apps, resold stolen phones overseas",1,13,87
https://www.foxnews.com/politics/republican-democrat-team-up-tackle-student-loan-debt-biden-harris-forgiveness-bids-derail,"Florida Republican, Democrat team up to tackle student loan debt as Biden Harris forgiveness bids derail",FoxNews,"Florida Republican, Democrat team up to tackle student loan debt as Biden Harris forgiveness bids derail",1,16,104
https://www.foxnews.com/opinion/oct-7-anniversary-we-remember-betrayal-silence.print,"On Oct. 7 anniversary, we remember this betrayal of silence",FoxNews,"On Oct. 7 anniversary, we remember this betrayal of silence",1,10,59
https://www.nbcnews.com/news/world/former-bangladesh-leader-calls-inquiry-killings-unrest-led-ouster-rcna166522,Former Bangladesh leader calls for inquiry into killings during unrest that led to her ouster,NBC,Former Bangladesh leader calls for inquiry into killings during unrest that led to her ouster,0,15,93
https://www.foxnews.com/food-drink/tiktok-video-fast-food-restaurant-shows-how-speedy-machine-makes-salad-bowl-no-time,TikTok video at fast food restaurant shows how speedy machine makes salad bowl in no time,FoxNews,TikTok video at fast food restaurant shows how speedy machine makes salad bowl in no time,1,16,89
https://www.nbcnews.com/nbc-out/out-news/matthew-shepards-mom-calls-anti-lgbtq-bills-vicious-attack-25-years-mu-rcna121240,Matthew Shepard’s mom calls anti LGBTQ bills a ‘vicious attack’ 25 years after his murder,NBC,Matthew Shepard’s mom calls anti LGBTQ bills a ‘vicious attack’ 25 years after his murder,0,15,89
https://www.foxnews.com/politics/harris-off-putting-manner-put-zelenskyy-defensive-ahead-russian-invasion-new-book-reveals,"Harris' off putting manner put Zelenskyy on defensive ahead of Russian invasion, new book reveals",FoxNews,"Harris' off putting manner put Zelenskyy on defensive ahead of Russian invasion, new book reveals",1,15,97
