headline_length_words,headline_length_chars,avg_word_length,num_uppercase_words,num_digits,num_exclamation_marks,num_question_marks,num_commas,num_colons,num_semicolons,contains_quote,contains_colon,contains_question,contains_number,starts_with_how,starts_with_why,starts_with_what,label,source,headline_clean
19,110,4.842105263157895,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Rep. Ritchie Torres calls out NY Times 'bias' for not interviewing him for story about his anti Israel critics
12,81,5.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Harris to virtually attend Catholic charity dinner that rival Trump is headlining
21,121,4.809523809523809,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,NBC,The trick to getting gym level intensity from the comforts of home? Adding ankle and wrist weights here are our favorites
18,101,4.666666666666667,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,Protests around the world commemorate 76th anniversary of the Nakba and call for a cease fire in Gaza
13,99,6.6923076923076925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Congress expected to consider emergency spending measure to replace Baltimore bridge after collapse
14,97,6.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,IDF says 'suspicious aerial targets' crossed from Lebanon before Israeli forces knocked them down
11,70,5.454545454545454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Trump trial stemming from Jack Smith's probe delayed past Election Day
13,75,4.846153846153846,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,D.C. police officer’s suicide after Jan. 6 riot declared line of duty death
18,105,4.888888888888889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Assassination expert says Trump had ‘triple the Secret Service’ JFK had and still came an inch from death
14,85,5.142857142857143,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,MSNBC guest claims Latinos 'want to be White' while discussing their shift toward GOP
11,74,5.818181818181818,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,FoxNews,"Bruce Arians, Biden make vaccine push during Buccaneers' White House visit"
15,92,5.2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,FoxNews,"CNN taps new president, current executive producer of 'The Late Show' to replace Jeff Zucker"
16,109,5.875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Kamala Harris' campaign criticizes Trump for serving 'self obsessed rich guys' after interview with Elon Musk
12,81,5.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Father hails ‘miracle’ daughters who were pulled from rubble after Israeli strike
15,90,5.066666666666666,0,6,0,0,0,1,1,0,1,0,1,0,0,0,0,NBC,Election 2024 updates: 35 Democrats call on Biden to drop out; Trump speaks with Zelenskyy
13,82,5.384615384615385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Jack Carr recalls Gen. Eisenhower's D Day memo about 'great and noble undertaking'
14,73,4.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,The Vitruvi Stone Diffuser helps me fall asleep faster and is now on sale
11,88,7.090909090909091,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,NBC,'Totally illegal': Trump escalates rhetoric on outlawing political dissent and criticism
12,73,5.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Xi warned Biden during summit that Beijing will reunify Taiwan with China
14,81,4.857142857142857,0,2,0,0,2,0,0,0,0,0,1,0,0,0,1,FoxNews,"Florida woman, 99, goes viral on Instagram after giving this piece of life advice"
17,109,5.470588235294118,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Wisconsin parents challenge Title IX changes during school board meeting: 'Boys are boys and girls are girls'
15,93,5.266666666666667,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,FoxNews,"Biden admin hit with lawsuit for restricting oil, gas production: 'Put American jobs at risk'"
12,87,6.333333333333333,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Illegal immigrant indicted for Rachel Morin's murder in 'crucial step': family's lawyer
12,80,5.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Schumer’s anti Netanyahu speech strengthens Bibi in Israel's war to defeat Hamas
11,52,3.8181818181818183,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,FoxNews,3 security and data checks you should do once a year
11,77,6.090909090909091,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,FoxNews,Biden district Republican says this critical issue will define 2024 elections
17,101,5.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Harris Walz hit with blistering ad on China record ahead of presidential debate: 'Time to fight back'
15,87,4.866666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,Biden campaign casts Trump as threat to democracy ahead of speech on Jan. 6 anniversary
12,78,5.583333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Video captures water tank falling on woman but she miraculously escapes injury
18,95,4.333333333333333,0,6,0,0,1,1,0,1,1,0,1,0,0,0,1,FoxNews,"Jack Carr's take on terrorism in the skies on June 14, 1985: Crew was 'nothing short of heroic'"
11,56,4.181818181818182,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NBC,"How to choose the best mouse, according to a tech expert"
17,107,5.352941176470588,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,NBC,Trump has indefinitely delayed his Jan. 6 criminal trial. Hundreds of his supporters haven't been so lucky.
18,110,5.166666666666667,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,FoxNews,"Barbara Walters would expect Kamala Harris to do interviews, author says: 'Part of the job of being president'"
8,53,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Florida Highway Patrol rescues dog abandoned by owner
11,74,5.818181818181818,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NBC,"'China virus' rhetoric caused sharp anti Asian bias increase, report shows"
13,99,6.6923076923076925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"Corporation launches donation drive for American Red Cross Hurricanes Helene, Milton relief efforts"
17,103,5.117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Christian baker sued for refusing gender transition cake says Supreme Court ruling puts law on his side
13,84,5.538461538461538,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,Severe drought has returned to the Amazon. And it's happening earlier than expected.
9,55,5.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Blinken arrives in Israel to strengthen Gaza cease fire
13,76,4.923076923076923,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,FoxNews,"Tim Walz, Kamala Harris' new right hand man, echoes left wing crime policies"
13,73,4.6923076923076925,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,NBC,"U.S. general predicts war with China in 2025, tells officers to get ready"
13,75,4.846153846153846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Biden admin under fire for burning taxpayer funds on UN climate summit trip
14,93,5.714285714285714,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,NBC,Nathan Wade resigns from Fani Willis led Trump election case after judge's ruling: Highlights
18,101,4.666666666666667,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,NBC,"At least 25 killed, 50 wounded in Israeli strikes on tent camps near Rafah, Gaza health officials say"
13,79,5.153846153846154,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"Johnson grills DHS on migrant releases, as GOP pressure builds on border crisis"
13,67,4.230769230769231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Trump spends day off from court hosting NFT customers at Mar a Lago
14,97,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Mayorkas moves to shield hundreds of thousands from deportation back to troubled Caribbean nation
16,94,4.9375,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,NBC,"Wigs, robotic guns and exploding pagers: Israel has a long history of hunting down its enemies"
13,79,5.153846153846154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,U.N. Security Council fails to pass U.S. resolution calling for Gaza cease fire
17,105,5.235294117647059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,The politics of tariffs are complicated. A Democrat just introduced a bill to make Trump's proposals law.
11,95,7.7272727272727275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,USA Powerlifting applauds appeals court decision after transgender woman claimed discrimination
9,48,4.444444444444445,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,NBC,"41 surprisingly great gifts, all for $25 or less"
10,65,5.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"U.S., Iran holding indirect talks on a possible prisoner exchange"
14,79,4.714285714285714,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"Opinion No, Israeli annexation of the West Bank does not doom the peace process"
15,96,5.466666666666667,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Trump official says CNN can't handle criticism after host shut down her interview: 'Censored me'
19,106,4.631578947368421,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"Axelrod says ‘upscale’ NC Harris voters will find way to vote after storm, not sure about rural Trump fans"
13,82,5.384615384615385,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Accusations of improper tax breaks fly in crucial Senate race: 'Rules don't apply'
12,81,5.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Israel Hamas war discourse shows the increasingly fraught nature of online speech
14,93,5.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Trump to rally next month in Pennsylvania city where his first assassination attempt occurred
12,65,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Jin from K pop group BTS finishes military service in South Korea
16,97,5.125,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,FoxNews,"'The View' co host, CNN commentator Ana Navarro to host night 2 of Democratic National Convention"
11,61,4.636363636363637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,The best Valentine’s Day treats for every kind of sweet tooth
15,108,6.266666666666667,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,FoxNews,Tennessee shooting: Nashville police release security camera footage of Covenant school attack that killed 6
18,107,5.0,1,4,0,0,0,1,0,1,1,0,1,0,0,0,1,FoxNews,'Bold agenda': 2024 GOP rising star promises to crack down on schools turning kids into their 'guinea pigs'
8,45,4.75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,NBC,Dry skin? Squalene might be your saving grace
12,86,6.25,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,FoxNews,"FEMA has funds needed for 'immediate response and recovery,' despite Mayorkas' warning"
9,67,6.555555555555555,0,2,0,0,0,1,0,1,1,0,1,0,0,0,1,FoxNews,Title IX's 50th anniversary: Debate over transgender athletes rages
12,86,6.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"Kamala Harris campaign frustrated by recent Biden media appearances, says CNN reporter"
16,91,4.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,FoxNews,Biden family blame staff for debate performance as he lays low again at Camp David: reports
13,85,5.615384615384615,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,NBC,"Palestinian support for ‘armed struggle’ is rising as Gaza death estimate tops 20,000"
12,81,5.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Ex Trump lawyer Sidney Powell pleads guilty in Georgia election interference case
11,61,4.636363636363637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Trump accepts Biden offer to debate him in June and September
12,67,4.666666666666667,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,The battle over male voters and what masculinity looks like in 2024
14,79,4.714285714285714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"Drug overdose deaths drop in U.S. as other deaths of despair rise, report finds"
11,75,5.909090909090909,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,FoxNews,"Harris supporters say she'll fix immigration, blame Trump for border crisis"
9,68,6.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Dozens of Palestinians wounded in confrontations with Israeli police
16,102,5.4375,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Netanyahu says security in Gaza is critical to stop Hamas smuggling hostages into Iran: 'lost forever'
14,76,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Demi Moore says ex Bruce Willis is in 'stable' health as he battles dementia
14,82,4.928571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Republicans take the rare step of censuring Rep. Adam Schiff over Trump era probes
13,86,5.6923076923076925,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"Jews in Denmark face highest number of antisemitic incidents since WWII, official says"
16,99,5.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Walz silent on support for eliminating Electoral College after Harris camp says it doesn't back ban
16,93,4.875,0,2,0,0,0,1,0,1,1,0,1,0,0,0,1,FoxNews,Social media disturbed by Gov. Noem's story about shooting her 14 month old dog: ‘Not normal'
17,108,5.411764705882353,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,FoxNews,IDF video: Israeli tank fires at building where Hamas leader Yahya Sinwar was barricaded before being killed
5,32,5.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,FoxNews,Politics: Crunch time for Harris
14,78,4.642857142857143,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,NBC,Where abortion rights could be on the ballot this fall: From the Politics Desk
17,93,4.529411764705882,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,FoxNews,Secrets of staying ageless: Four Florida seniors reveal how to hit a home run for good health
11,77,6.090909090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Bruce Willis' daughter Tallulah gives update on his 'painful' dementia battle
17,109,5.470588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,New Jersey Democrat proposes bill to create travel advisories to inform pregnant women of state abortion laws
14,94,5.785714285714286,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,FoxNews,"Chef Andrew Zimmern hunts, cooks wild animals, creates recipes 'for anybody' watching his show"
14,78,4.642857142857143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Donald Trump has picked his running mate and they will be at Thursday's debate
15,89,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,'Republican' 'View' host leads 'four more years' chant for Biden after State of the Union
17,105,5.235294117647059,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Maher calls out CNN ‘gushing’ over Kamala Harris to network anchor: Your hosts ‘come across' as Democrats
11,65,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,Israeli military recovers the bodies of 3 more hostages from Gaza
16,102,5.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Dermatologists say that sunscreen isn’t enough here’s what you should be using for full sun protection
14,102,6.357142857142857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Robin Roberts has awkward exchange on 'Good Morning America' while discussing Harrison Butker's speech
14,83,5.0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,NBC,"Joe Biden lands 200 judges, highlighting stakes for the courts in the 2024 election"
11,71,5.545454545454546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"Looming Mideast peace deal amounts to Netanyahu Trump pact, experts say"
13,87,5.769230769230769,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,One Direction singer Liam Payne's cause of death revealed in preliminary autopsy report
9,59,5.666666666666667,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,FoxNews,Kamala Harris accepts Democratic nomination at the DNC 2024
15,96,5.466666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Nebraska GOP senator opposes Electoral College change that may have helped Trump win re election
12,102,7.583333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Environmentalists are blocking forest management methods saving iconic sequoias amid Yosemite wildfire
13,73,4.6923076923076925,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,Harris spars with host and says she wouldn't be a 'continuation' of Biden
13,92,6.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Florida sheriff who nabbed alleged would be Trump assassin describes his suspicious behavior
7,49,6.142857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Biden gives historic interview to LGBTQ newspaper
15,102,5.866666666666666,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,reporter calls out Kamala Harris for saying her 'values haven't changed': 'Her positions have changed'
17,109,5.470588235294118,0,4,0,0,1,0,0,1,0,0,1,0,0,0,1,FoxNews,"Trump has taken 81 questions at press conferences, interviews compared to Harris' 14 since Walz joined ticket"
12,68,4.75,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,Trump hatted rioter sentenced for bear spraying 8 officers on Jan. 6
16,103,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,CNN’s long struggling AM lineup gets another reboot as network fails to maintain signature morning show
12,70,4.916666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"Climate change made U.K. heat wave hotter and more likely, study finds"
14,74,4.357142857142857,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Fans boo Tim Walz as he leaves Michigan Minnesota game: 'Get out of here!'
15,102,5.866666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,North Korea claims progress in developing a hypersonic missile designed to strike distant U.S. targets
16,106,5.6875,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,FoxNews,"North Carolina sheriff hunting 'Christmas Day Killer' knows him personally, warns he has 'nothing to lose'"
13,83,5.461538461538462,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,NBC,Cutting down on your subscriptions? Here’s how to choose the best streaming service
10,57,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,These are the best cordless vacuums that we’ve ever tried
14,90,5.5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,FoxNews,Charlie Daniels ‘would be proud’ as nonprofit marks 10 years of helping America’s veterans
17,86,4.117647058823529,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,These 3 factors can be causing dry skin here’s how to combat them using your body wash
14,97,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Hundreds of pro Palestinian protesters arrested at campuses as colleges crack down on encampments
12,69,4.833333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NBC,Trump says he'll attend Al Smith dinner; Harris is skipping the event
11,62,4.7272727272727275,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Top US states to visit where people have claimed UFO sightings
12,71,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Prosecutors defer to judge on Trump sentencing delay in hush money case
10,71,6.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Kamala Harris receives worst vice presidential rating in poll's history
11,82,6.545454545454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Florida abortion rights groups collect enough signatures to advance ballot measure
12,73,5.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,Saudi dissidents 'betrayed' by Biden trip as he defends his planned visit
15,73,3.933333333333333,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,NBC,There are 9 types of curly hair here's how to identify and care for yours
11,69,5.363636363636363,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,A longtime remote worker's tips on staying focused during remote work
20,109,4.5,1,6,0,0,4,0,0,0,0,0,1,0,0,0,1,FoxNews,"On this day in history, February 23, 1945, US Marines raise American flag on Iwo Jima, seen in stunning photo"
11,65,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Israel steps up Gaza bombardment as fears of ground invasion grow
15,106,6.133333333333334,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,FoxNews,"Armed Services Republicans, White House push back against claims that Zelenskyy's PA visit was 'political'"
11,70,5.454545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Israel faces genocide case as comments on displacing Gazans draw alarm
19,103,4.473684210526316,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,NBC,"Trump fan who assaulted Capitol cops with Trump flag, billboard on Jan. 6 gets over 3.5 years in prison"
11,67,5.181818181818182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"Black men shift slightly toward Trump in record numbers, polls show"
14,88,5.357142857142857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,Biden says Supreme Court reforms are needed to counter an 'extreme and unchecked agenda'
12,85,6.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,Israeli President Isaac Herzog and Biden meet amid tensions over Netanyahu's policies
13,102,6.923076923076923,0,4,0,0,0,1,0,1,1,0,1,0,0,0,1,FoxNews,Biden admin's proposed menthol cigarette ban could become liability in 2024: 'Unintended consequences'
11,49,3.5454545454545454,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,NBC,Is wet or dry food better for dogs? We asked vets
14,93,5.714285714285714,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"Using stainless steel cookware can actually make your food taste better, according to experts"
15,76,4.133333333333334,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,FBI SWAT team on the hunt for ex National Guardsman wanted on Jan. 6 charges
14,85,5.142857142857143,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,JD Vance calls out 'deranged' mindset that we need illegal immigrants to build houses
10,65,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Special counsel charges Trump with conspiracy to defraud the U.S.
14,87,5.285714285714286,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"Nude deepfakes of Taylor Swift went viral on X, evading moderation and sparking outrage"
13,90,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Ethics Committee investigating Rep. Matt Gaetz over alleged drug use and sexual misconduct
10,68,5.9,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,NBC,'Agency in crisis': Secret Service has decade old staffing shortfall
15,89,5.0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,FoxNews,"Trump and Harris in toss up races in key swing states Pennsylvania, Georgia, Nevada: poll"
10,61,5.2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,21 last minute Valentine’s Day gifts that will arrive quickly
15,89,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"Mahsa Amini did not die from blows to body, Iranian coroner says amid widespread protests"
12,63,4.333333333333333,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,NBC,"Poll: Half of Gen Z voters support Harris, one third back Trump"
12,70,4.916666666666667,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1,FoxNews,iOS 18: Maximize your privacy by turning off these iPhone settings now
17,105,5.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Supreme Court rules in favor of Colorado graphic designer who refused to create same sex wedding websites
13,95,6.384615384615385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Democratic Sen. Bob Casey concedes there's no 'videotape' that'll disprove Biden's age concerns
14,83,5.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,FoxNews,Debate challenge: The pressure’s on Kamala as she and Trump trade flip flop charges
6,45,6.666666666666667,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,NBC,"October bestsellers: Loofahs, spoons and more"
10,61,5.2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,Palestinians say Israeli troops kill 10 in West Bank violence
13,78,5.076923076923077,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,NBC,"9 killed, including 3 suspects, in rare shooting near mosque in Oman's capital"
9,54,5.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,The left faces a reckoning as Israel divides Democrats
9,57,5.444444444444445,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,Air fryers under $100 built with adjustable cook settings
14,77,4.571428571428571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Harris unveils agenda to help Black men 'get ahead' as polls show Trump gains
8,58,6.375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,Prominent rights group labels Israel an 'apartheid regime'
10,60,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,The best smart assistant compatible devices for a smart home
13,105,7.153846153846154,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,FoxNews,"Pennsylvania survey finds Harris leading Trump narrowly, identifies her 'biggest weakness,' pollster says"
10,84,7.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"Former President Donald Trump recounts assassination attempt, accepts GOP nomination"
14,99,6.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Iran installing and starting cascades of advanced centrifuges as tensions high over nuclear program
17,108,5.411764705882353,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,FoxNews,Kamala Harris finally fields questions from press after dodging media for 18 days since becoming Dem nominee
9,44,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,James Taylor to close out first night of DNC
10,63,5.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Iran warns of 'decisive response' if Israel crosses 'red lines'
11,62,4.7272727272727275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,BTS member j hope begins process to join South Korean military
15,90,5.066666666666666,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,Teen testifies about ‘surreal’ experience tipping off FBI about his dad before Jan. 6 riot
16,102,5.4375,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,NBC,"Hurricane Milton: Eye wall begins to move onshore near Tampa as Florida deals with tornadoes, flooding"
13,83,5.461538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Opioid overdose antidote Narcan will be widely available over the counter next week
10,57,4.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,FoxNews,Poll: Voters think Harris did better than Trump in debate
17,109,5.470588235294118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,DNC paints Harris as ‘law and order’ standard bearer as past comments on ‘militarization of police’ resurface
11,71,5.545454545454546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"Most purchased tech, fitness and kitchen products we covered last month"
12,82,5.916666666666667,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,FoxNews,Rapper 50 Cent shares why people 'identify' with Trump after assassination attempt
10,60,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Google to remove Canadian links from searches in the country
14,91,5.571428571428571,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,FoxNews,"Tim Walz's selection as Harris running mate draws skepticism, even among anti Trump figures"
11,73,5.7272727272727275,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,North Korea launches ICBM after threatening U.S. over alleged spy flights
14,82,4.928571428571429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,North Korea's Kim boasts of 'invincible' ties with Russia amid talk of Putin visit
17,97,4.764705882352941,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,NBC,"As an election denier became speaker, a Capitol officer testified that Jan. 6 tore her life apart"
13,74,4.769230769230769,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,FoxNews,Tyra Banks defends Olivia Jade being on 'Dancing with the Stars' Season 30
